match_group_id,source,source_id,country,start_date,end_date
699,EM-DAT,2014-0419-GRC,Greece,2014-10-24,2014-10-25
700,DFO,DFO-4201,Somalia • Ethiopia,2014-10-24,2014-11-16
700,EM-DAT,2014-0456-SOM,Somalia,2014-10-24,2014-11-16
701,DFO,DFO-4193,Nicaragua,2014-10-09,2014-10-11
701,DFO,DFO-4194,Nicaragua • Honduras,2014-10-15,2014-10-27
701,EM-DAT,2014-0447-HND,Honduras,2014-10-15,2014-10-17
701,EM-DAT,2014-0447-NIC,Nicaragua,2014-10-15,2014-10-17
702,DFO,DFO-4165,India,2014-07-20,2014-07-29
702,DFO,DFO-4171,India,2014-08-11,2014-09-08
702,DFO,DFO-4174,India,2014-08-14,2014-09-08
702,DFO,DFO-4176,India,2014-08-15,2014-09-08
702,DFO,DFO-4179,Pakistan • India,2014-09-01,2014-10-11
702,DFO,DFO-4188,India,2014-09-24,2014-10-11
702,DFO,DFO-4198,India,2014-10-12,2014-10-27
702,EM-DAT,2014-0268-IND,India,2014-07-16,2014-07-22
702,EM-DAT,2014-0313-IND,India,2014-08-03,2014-08-04
702,EM-DAT,2014-0409-IND,India,2014-08-09,2014-08-16
702,EM-DAT,2014-0408-IND,India,2014-08-16,2014-09-01
702,EM-DAT,2014-0343-PAK,Pakistan,2014-09-01,2014-10-11
702,EM-DAT,2014-0343-IND,India,2014-09-01,2014-09-01
702,EM-DAT,2014-0391-IND,India,2014-09-24,2014-10-11
703,DFO,DFO-4192,Italy,2014-10-10,2014-10-11
703,EM-DAT,2014-0448-ITA,Italy,2014-10-08,2014-10-11
704,DFO,DFO-4183,Bulgaria,2014-09-05,2014-09-08
704,EM-DAT,2014-0368-BGR,Bulgaria,2014-09-04,2014-09-06
705,DFO,DFO-4184,Thailand,2014-09-01,2014-09-08
705,EM-DAT,2014-0345-THA,Thailand,2014-09-01,2014-09-08
706,DFO,DFO-4172,China,2014-08-11,2014-08-19
706,DFO,DFO-4185,China,2014-09-01,2014-09-08
706,EM-DAT,2014-0321-CHN,China,2014-08-11,2014-08-19
706,EM-DAT,2014-0323-CHN,China,2014-08-22,2014-08-28
706,EM-DAT,2014-0344-CHN,China,2014-09-01,2014-09-08
706,EM-DAT,2014-0389-CHN,China,2014-09-10,2014-09-17
707,DFO,DFO-4182,Republic of Korea • Japan,2014-08-24,2014-09-04
707,EM-DAT,2014-0324-KOR,Republic of Korea,2014-08-25,2014-09-04
708,DFO,DFO-4178,Bangladesh,2014-08-20,2014-09-08
708,EM-DAT,2014-0290-BGD,Bangladesh,2014-08-11,2014-09-10
708,EM-DAT,2014-0581-BGD,Bangladesh,2014-09-01,2014-09-01
709,DFO,DFO-4181,Panama,2014-08-18,2014-09-04
709,EM-DAT,2014-0278-PAN,Panama,2014-08-18,2014-09-04
710,DFO,DFO-4175,Niger,2014-08-13,2014-08-19
710,EM-DAT,2014-0289-NER,Niger,2014-06-01,2014-10-03
711,DFO,DFO-4170,Nepal,2014-08-12,2014-09-08
711,EM-DAT,2014-0272-NPL,Nepal,2014-08-11,2014-08-25
712,DFO,DFO-4177,United States of America,2014-08-10,2014-08-19
712,EM-DAT,2014-0317-USA,United States of America,2014-08-11,2014-08-13
713,DFO,DFO-4164,South Sudan • Sudan,2014-07-20,2014-09-08
713,EM-DAT,2014-0264-SDN,Sudan,2014-07-25,2014-09-01
714,DFO,DFO-4167,China • Viet Nam,2014-07-18,2014-07-29
714,EM-DAT,2014-0267-CHN,China,2014-07-13,2014-07-18
715,DFO,DFO-4127,Paraguay,2014-02-25,2014-03-10
715,DFO,DFO-4159,Brazil,2014-05-22,2014-07-29
715,DFO,DFO-4150,Paraguay • Brazil,2014-06-03,2014-07-14
715,DFO,DFO-4163,Brazil • Uruguay,2014-07-03,2014-07-29
715,EM-DAT,2014-0142-PRY,Paraguay,2014-02-25,2014-03-10
715,EM-DAT,2014-0188-PRY,Paraguay,2014-03-01,2014-07-01
715,EM-DAT,2014-0188-BRA,Brazil,2014-06-07,2014-06-30
715,EM-DAT,2014-0245-BRA,Brazil,2014-07-03,2014-07-14
716,DFO,DFO-4162,Nepal,2014-07-01,2014-07-14
716,EM-DAT,2014-0246-NPL,Nepal,2014-07-01,2014-07-14
716,EM-DAT,2014-0268-NPL,Nepal,2014-07-16,2014-07-22
717,DFO,DFO-4154,India,2014-06-23,2014-06-25
717,EM-DAT,2014-0218-IND,India,2014-06-26,2014-06-28
718,DFO,DFO-4151,Bulgaria,2014-06-19,2014-06-25
718,EM-DAT,2014-0210-BGR,Bulgaria,2014-06-19,2014-06-25
719,DFO,DFO-4153,Philippines,2014-06-17,2014-06-25
719,EM-DAT,2014-0250-PHL,Philippines,2014-06-13,2014-07-03
720,DFO,DFO-4146,China,2014-05-30,2014-06-10
720,DFO,DFO-4155,China,2014-06-05,2014-06-25
720,EM-DAT,2014-0180-CHN,China,2014-05-24,2014-06-03
720,EM-DAT,2014-0212-CHN,China,2014-06-01,2014-06-07
720,EM-DAT,2014-0550-CHN,China,2014-06-04,2014-06-28
720,EM-DAT,2014-0215-CHN,China,2014-06-17,2014-06-21
720,EM-DAT,2014-0217-CHN,China,2014-06-25,2014-06-30
721,DFO,DFO-4145,Sri Lanka,2014-06-04,2014-06-10
721,EM-DAT,2014-0181-LKA,Sri Lanka,2014-06-04,2014-06-10
722,DFO,DFO-4149,Russian Federation,2014-06-04,2014-06-10
722,EM-DAT,2014-0193-RUS,Russian Federation,2014-05-29,2014-06-10
723,DFO,DFO-4144,Afghanistan,2014-06-03,2014-06-10
723,EM-DAT,2014-0185-AFG,Afghanistan,2014-06-03,2014-06-10
724,DFO,DFO-4147,Iran (Islamic Republic of),2014-06-01,2014-06-10
724,EM-DAT,2014-0171-IRN,Iran (Islamic Republic of),2014-06-01,2014-06-10
725,DFO,DFO-4139,Serbia • Bosnia and Herzegovina,2014-05-12,2014-05-16
725,EM-DAT,2014-0164-BIH,Bosnia and Herzegovina,2014-05-12,2014-05-22
725,EM-DAT,2014-0164-SRB,Serbia,2014-05-12,2014-05-28
726,DFO,DFO-4143,China,2014-05-12,2014-05-16
726,EM-DAT,2014-0549-CHN,China,2014-05-12,2014-05-16
727,DFO,DFO-4142,Tajikistan,2014-05-10,2014-05-16
727,EM-DAT,2014-0204-TJK,Tajikistan,2014-05-10,2014-05-16
728,DFO,DFO-4141,Italy,2014-05-02,2014-05-10
728,EM-DAT,2014-0252-ITA,Italy,2014-05-02,2014-05-04
729,DFO,DFO-4136,Afghanistan,2014-04-20,2014-05-16
729,EM-DAT,2014-0134-AFG,Afghanistan,2014-04-24,2014-05-02
730,DFO,DFO-4137,United Republic of Tanzania,2014-04-18,2014-05-01
730,EM-DAT,2014-0119-TZA,United Republic of Tanzania,2014-04-18,2014-05-01
731,DFO,DFO-4138,Romania • Bulgaria,2014-04-17,2014-05-01
731,EM-DAT,2014-0128-BGR,Bulgaria,2014-04-17,2014-05-01
731,EM-DAT,2014-0128-ROU,Romania,2014-04-19,2014-05-07
732,DFO,DFO-4132,Solomon Islands,2014-04-01,2014-04-08
732,EM-DAT,2014-0091-SLB,Solomon Islands,2014-04-01,2014-04-08
733,DFO,DFO-4133,Argentina,2014-04-01,2014-04-08
733,EM-DAT,2014-0139-ARG,Argentina,2014-04-01,2014-04-08
734,DFO,DFO-4131,South Africa • Namibia,2014-03-01,2014-03-30
734,EM-DAT,2014-0099-ZAF,South Africa,2014-03-01,2014-03-18
735,DFO,DFO-4123,Mozambique,2014-02-24,2014-03-10
735,EM-DAT,2014-0425-MOZ,Mozambique,2014-01-01,2014-05-01
736,DFO,DFO-4126,Burundi,2014-02-19,2014-03-10
736,EM-DAT,2014-0063-BDI,Burundi,2014-02-19,2014-03-10
737,DFO,DFO-4118,Zimbabwe,2014-01-15,2014-02-07
737,DFO,DFO-4119,Zimbabwe,2014-01-15,2014-02-07
737,DFO,DFO-4128,Zimbabwe,2014-02-01,2014-03-30
737,EM-DAT,2014-0066-ZWE,Zimbabwe,2014-01-20,2014-02-10
738,DFO,DFO-4122,France • Italy,2014-01-20,2014-02-07
738,EM-DAT,2014-0027-FRA,France,2014-01-16,2014-02-19
738,EM-DAT,2014-0026-ITA,Italy,2014-01-18,2014-01-20
738,EM-DAT,2014-0045-ITA,Italy,2014-01-31,2014-02-01
739,DFO,DFO-4117,Bolivia (Plurinational State of),2014-01-10,2014-05-01
739,EM-DAT,2013-0544-BOL,Bolivia (Plurinational State of),2013-10-01,2014-02-01
740,DFO,DFO-4112,Indonesia,2013-12-29,2014-01-04
740,DFO,DFO-4121,Indonesia,2014-01-08,2014-02-07
740,EM-DAT,2013-0541-IDN,Indonesia,2013-12-28,2013-12-30
740,EM-DAT,2014-0056-IDN,Indonesia,2014-01-08,2014-02-07
740,EM-DAT,2014-0018-IDN,Indonesia,2014-01-14,2014-01-17
740,EM-DAT,2014-0057-IDN,Indonesia,2014-01-19,2014-01-22
740,EM-DAT,2014-0038-IDN,Indonesia,2014-01-24,2014-01-28
741,DFO,DFO-4116,Peru,2014-01-01,2014-01-04
741,EM-DAT,2014-0534-PER,Peru,2014-01-01,2014-01-20
742,DFO,DFO-4111,United Kingdom of Great Britain and Northern Ireland • Ireland,2013-12-27,2014-02-07
742,EM-DAT,2013-0572-GBR,United Kingdom of Great Britain and Northern Ireland,2013-12-23,2014-02-28
742,EM-DAT,2014-0039-GBR,United Kingdom of Great Britain and Northern Ireland,2014-01-03,2014-02-04
743,DFO,DFO-4114,Saint Vincent and the Grenadines • Saint Lucia,2013-12-26,2014-01-04
743,EM-DAT,2013-0531-LCA,Saint Lucia,2013-12-23,2013-12-25
743,EM-DAT,2013-0531-VCT,Saint Vincent and the Grenadines,2013-12-23,2013-12-25
744,DFO,DFO-4113,Brazil,2013-12-23,2014-01-04
744,EM-DAT,2013-0552-BRA,Brazil,2013-12-17,2014-01-04
745,DFO,DFO-4115,United States of America,2013-12-22,2014-01-04
745,EM-DAT,2013-0558-USA,United States of America,2013-12-22,2013-12-31
746,DFO,DFO-4107,Malaysia,2013-12-01,2013-12-08
746,EM-DAT,2013-0535-MYS,Malaysia,2013-12-01,2013-12-08
747,DFO,DFO-4109,Cuba,2013-12-01,2013-12-08
747,EM-DAT,2013-0511-CUB,Cuba,2013-12-01,2013-12-08
748,DFO,DFO-4110,Thailand,2013-11-20,2013-12-08
748,EM-DAT,2013-0533-THA,Thailand,2013-11-20,2013-12-08
749,DFO,DFO-4102,Italy,2013-11-18,2013-11-19
749,EM-DAT,2013-0441-ITA,Italy,2013-11-18,2013-11-19
750,DFO,DFO-4104,Saudi Arabia,2013-11-18,2013-11-19
750,EM-DAT,2013-0445-SAU,Saudi Arabia,2013-11-16,2013-11-19
751,DFO,DFO-4103,Viet Nam,2013-11-14,2013-11-19
751,EM-DAT,2013-0443-VNM,Viet Nam,2013-11-14,2013-11-20
752,DFO,DFO-4108,Niger,2013-11-03,2013-12-08
752,EM-DAT,2013-0534-NER,Niger,2013-11-03,2013-12-08
753,DFO,DFO-4101,United States of America,2013-10-31,2013-11-10
753,EM-DAT,2013-0510-USA,United States of America,2013-10-31,2013-11-10
754,DFO,DFO-4091,India,2013-10-12,2013-10-14
754,DFO,DFO-4098,India,2013-10-12,2013-11-10
754,EM-DAT,2013-0400-IND,India,2013-10-21,2013-10-26
755,DFO,DFO-4093,Philippines,2013-10-12,2013-10-14
755,EM-DAT,2013-0434-PHL,Philippines,2013-10-04,2013-10-10
756,DFO,DFO-4097,Peru,2013-10-11,2013-10-14
756,EM-DAT,2013-0578-PER,Peru,2013-10-19,2013-10-22
757,DFO,DFO-4096,Indonesia,2013-10-07,2013-10-14
757,EM-DAT,2013-0428-IDN,Indonesia,2013-10-07,2013-10-14
758,DFO,DFO-4092,Thailand,2013-09-30,2013-10-14
758,EM-DAT,2013-0431-THA,Thailand,2013-09-30,2013-10-14
759,DFO,DFO-4090,Cambodia,2013-09-27,2013-10-14
759,EM-DAT,2013-0380-KHM,Cambodia,2013-09-24,2013-10-14
760,DFO,DFO-4089,United States of America,2013-09-12,2013-09-20
760,EM-DAT,2013-0354-USA,United States of America,2013-09-12,2013-09-19
761,DFO,DFO-4087,Romania,2013-09-11,2013-09-16
761,EM-DAT,2013-0347-ROU,Romania,2013-09-12,2013-09-16
762,DFO,DFO-4071,China,2013-07-05,2013-07-15
762,DFO,DFO-4073,China,2013-07-11,2013-07-15
762,DFO,DFO-4072,China,2013-07-13,2013-07-15
762,DFO,DFO-4079,Russian Federation • China,2013-08-01,2013-08-07
762,DFO,DFO-4083,China • Russian Federation,2013-08-07,2013-10-14
762,DFO,DFO-4086,China,2013-08-15,2013-08-21
762,DFO,DFO-4085,China,2013-08-18,2013-08-21
762,EM-DAT,2013-0257-CHN,China,2013-06-29,2013-07-03
762,EM-DAT,2013-0259-CHN,China,2013-07-07,2013-07-17
762,EM-DAT,2013-0262-CHN,China,2013-07-21,2013-07-25
762,EM-DAT,2013-0264-CHN,China,2013-07-25,2013-08-01
762,EM-DAT,2013-0278-RUS,Russian Federation,2013-08-01,2013-08-07
762,EM-DAT,2013-0317-CHN,China,2013-08-12,2013-09-05
762,EM-DAT,2013-0273-CHN,China,2013-08-18,2013-08-21
762,EM-DAT,2013-0416-CHN,China,2013-09-16,2013-09-18
763,DFO,DFO-4084,Philippines,2013-08-13,2013-08-21
763,EM-DAT,2013-0340-PHL,Philippines,2013-08-01,2013-08-09
763,EM-DAT,2013-0274-PHL,Philippines,2013-08-13,2013-08-21
764,DFO,DFO-4078,Pakistan • Afghanistan,2013-08-01,2013-08-07
764,DFO,DFO-4082,Pakistan,2013-08-07,2013-08-21
764,EM-DAT,2013-0279-AFG,Afghanistan,2013-08-01,2013-08-07
764,EM-DAT,2013-0276-PAK,Pakistan,2013-08-07,2013-08-21
764,EM-DAT,2013-0343-AFG,Afghanistan,2013-08-10,2013-08-14
765,DFO,DFO-4076,Kenya,2013-08-05,2013-08-07
765,EM-DAT,2013-0281-KEN,Kenya,2013-08-05,2013-08-07
766,DFO,DFO-4080,United States of America,2013-08-05,2013-08-07
766,EM-DAT,2013-0277-USA,United States of America,2013-08-05,2013-08-12
767,DFO,DFO-4077,Sudan,2013-08-01,2013-08-21
767,EM-DAT,2013-0280-SDN,Sudan,2013-08-01,2013-08-21
768,DFO,DFO-4081,Myanmar • Thailand,2013-07-25,2013-08-07
768,EM-DAT,2013-0263-THA,Thailand,2013-07-25,2013-07-27
768,EM-DAT,2013-0263-MMR,Myanmar,2013-07-25,2013-08-07
769,DFO,DFO-4074,Democratic People's Republic of Korea,2013-07-10,2013-07-15
769,EM-DAT,2013-0243-PRK,Democratic People's Republic of Korea,2013-07-12,2013-07-23
770,DFO,DFO-4075,Paraguay,2013-07-04,2013-07-15
770,EM-DAT,2013-0214-PRY,Paraguay,2013-06-20,2013-07-18
771,DFO,DFO-4067,India,2013-06-11,2013-06-18
771,DFO,DFO-4065,India,2013-06-12,2013-06-27
771,DFO,DFO-4069,India,2013-06-23,2013-07-15
771,EM-DAT,2013-0192-IND,India,2013-06-12,2013-06-27
771,EM-DAT,2013-0282-IND,India,2013-06-23,2013-07-15
771,EM-DAT,2013-0260-IND,India,2013-07-09,2013-07-10
772,DFO,DFO-4070,Lao People's Democratic Republic,2013-06-23,2013-06-27
772,EM-DAT,2013-0338-LAO,Lao People's Democratic Republic,2013-06-01,2013-08-01
773,DFO,DFO-4068,Canada,2013-06-20,2013-06-27
773,EM-DAT,2013-0190-CAN,Canada,2013-06-20,2013-06-27
774,DFO,DFO-4063,Germany • Czechia,2013-05-28,2013-06-18
774,EM-DAT,2013-0205-DEU,Germany,2013-05-28,2013-06-20
774,EM-DAT,2013-0205-CZE,Czechia,2013-05-28,2013-06-21
775,DFO,DFO-4060,United States of America,2013-05-25,2013-05-28
775,DFO,DFO-4061,United States of America,2013-05-25,2013-06-03
775,DFO,DFO-4064,United States of America,2013-05-25,2013-06-03
775,EM-DAT,2013-0286-USA,United States of America,2013-05-25,2013-05-28
776,DFO,DFO-4062,Norway,2013-05-22,2013-05-28
776,EM-DAT,2013-0284-NOR,Norway,2013-05-22,2013-05-28
777,DFO,DFO-4057,China,2013-05-12,2013-05-28
777,EM-DAT,2013-0199-CHN,China,2013-05-06,2013-05-10
777,EM-DAT,2013-0200-CHN,China,2013-05-12,2013-05-28
777,EM-DAT,2013-0201-CHN,China,2013-05-19,2013-05-23
777,EM-DAT,2013-0202-CHN,China,2013-05-24,2013-05-27
778,DFO,DFO-4048,Somalia,2013-04-05,2013-04-29
778,DFO,DFO-4055,Somalia,2013-05-01,2013-05-16
778,EM-DAT,2013-0288-SOM,Somalia,2013-05-01,2013-05-16
779,DFO,DFO-4050,United States of America,2013-04-22,2013-04-29
779,DFO,DFO-4051,United States of America • Canada,2013-04-27,2013-04-29
779,EM-DAT,2013-0291-USA,United States of America,2013-04-22,2013-04-29
780,DFO,DFO-4049,Saudi Arabia • Oman,2013-04-25,2013-05-16
780,EM-DAT,2013-0159-SAU,Saudi Arabia,2013-05-02,2013-05-02
781,DFO,DFO-4052,Afghanistan,2013-04-23,2013-04-29
781,EM-DAT,2013-0178-AFG,Afghanistan,2013-04-25,2013-04-29
782,DFO,DFO-4046,Argentina,2013-04-01,2013-04-07
782,EM-DAT,2013-0119-ARG,Argentina,2013-04-01,2013-04-07
783,DFO,DFO-4045,Mauritius,2013-03-31,2013-04-03
783,EM-DAT,2013-0079-MUS,Mauritius,2013-03-30,2013-04-03
784,DFO,DFO-4043,Kenya • Uganda,2013-03-28,2013-04-29
784,EM-DAT,2013-0123-KEN,Kenya,2013-03-10,2013-04-30
784,EM-DAT,2013-0197-UGA,Uganda,2013-05-01,2013-05-05
785,DFO,DFO-4047,Albania,2013-03-15,2013-04-12
785,EM-DAT,2013-0293-ALB,Albania,2013-03-14,2013-04-04
786,DFO,DFO-4039,France,2013-03-09,2013-03-17
786,EM-DAT,2013-0297-FRA,France,2013-03-05,2013-03-07
787,DFO,DFO-4037,Namibia,2013-03-01,2013-03-17
787,EM-DAT,2013-0011-NAM,Namibia,2013-01-10,2013-03-31
788,DFO,DFO-4036,North Macedonia,2013-02-25,2013-03-04
788,EM-DAT,2013-0061-MKD,North Macedonia,2013-02-24,2013-03-04
789,DFO,DFO-4031,Russian Federation,2013-02-20,2013-03-04
789,EM-DAT,2013-0303-RUS,Russian Federation,2013-02-20,2013-03-04
790,DFO,DFO-4029,Indonesia,2013-02-16,2013-02-18
790,DFO,DFO-4030,Indonesia,2013-02-16,2013-02-18
790,DFO,DFO-4032,Indonesia,2013-02-20,2013-03-04
790,EM-DAT,2013-0063-IDN,Indonesia,2013-02-15,2013-02-22
790,EM-DAT,2013-0560-IDN,Indonesia,2013-02-26,2013-02-28
791,DFO,DFO-4017,Peru,2013-01-04,2013-01-10
791,DFO,DFO-4027,Peru • Bolivia (Plurinational State of),2013-02-08,2013-02-12
791,EM-DAT,2013-0056-PER,Peru,2013-01-01,2013-02-20
791,EM-DAT,2013-0057-BOL,Bolivia (Plurinational State of),2013-01-28,2013-02-27
792,DFO,DFO-4026,Botswana • South Africa,2013-01-15,2013-02-01
792,EM-DAT,2013-0031-BWA,Botswana,2013-01-16,2013-01-23
793,DFO,DFO-4013,Indonesia,2013-01-03,2013-01-10
793,DFO,DFO-4020,Indonesia,2013-01-13,2013-01-22
793,EM-DAT,2013-0034-IDN,Indonesia,2013-01-03,2013-01-10
793,EM-DAT,2013-0007-IDN,Indonesia,2013-01-17,2013-01-31
794,DFO,DFO-4022,Kenya,2013-01-13,2013-01-17
794,EM-DAT,2013-0305-KEN,Kenya,2013-01-13,2013-01-17
795,DFO,DFO-4018,Sri Lanka,2013-01-08,2013-01-17
795,EM-DAT,2013-0039-LKA,Sri Lanka,2013-01-08,2013-01-16
796,DFO,DFO-4019,State of Palestine • Syrian Arab Republic,2013-01-08,2013-01-10
796,EM-DAT,2013-0040-PSE,State of Palestine,2013-01-08,2013-01-10
797,DFO,DFO-4015,Philippines,2013-01-03,2013-01-10
797,DFO,DFO-4016,Philippines,2013-01-04,2013-01-10
797,EM-DAT,2013-0019-PHL,Philippines,2013-01-15,2013-01-23
798,DFO,DFO-4010,Sri Lanka,2012-12-16,2012-12-18
798,EM-DAT,2012-0537-LKA,Sri Lanka,2012-12-17,2012-12-19
799,DFO,DFO-4028,Papua New Guinea,2012-12-01,2013-02-12
799,EM-DAT,2013-0028-PNG,Papua New Guinea,2013-01-01,2013-01-01
800,DFO,DFO-4007,Argentina,2012-11-20,2012-12-04
800,EM-DAT,2012-0593-ARG,Argentina,2012-11-20,2012-12-04
801,DFO,DFO-4009,United Kingdom of Great Britain and Northern Ireland,2012-11-20,2012-12-18
801,EM-DAT,2012-0552-GBR,United Kingdom of Great Britain and Northern Ireland,2012-11-21,2012-12-18
801,EM-DAT,2012-0488-GBR,United Kingdom of Great Britain and Northern Ireland,2012-12-23,2012-12-23
802,DFO,DFO-4021,Malawi,2012-11-15,2013-01-22
802,EM-DAT,2012-0598-MWI,Malawi,2012-12-15,2013-02-01
802,EM-DAT,2013-0011-MWI,Malawi,2013-01-01,2013-01-01
803,DFO,DFO-4003,Spain,2012-11-13,2012-11-18
803,EM-DAT,2012-0467-ESP,Spain,2012-11-13,2012-11-18
804,DFO,DFO-4004,Italy,2012-11-11,2012-11-18
804,EM-DAT,2012-0466-ITA,Italy,2012-11-11,2012-11-18
805,DFO,DFO-3999,South Africa,2012-10-24,2012-10-29
805,EM-DAT,2012-0469-ZAF,South Africa,2012-10-24,2012-10-29
806,DFO,DFO-3993,Iran (Islamic Republic of),2012-10-12,2012-10-15
806,EM-DAT,2012-0471-IRN,Iran (Islamic Republic of),2012-10-12,2012-10-15
807,DFO,DFO-3996,Russian Federation,2012-10-09,2012-10-15
807,EM-DAT,2012-0444-RUS,Russian Federation,2012-10-09,2012-10-15
808,DFO,DFO-3990,United Kingdom of Great Britain and Northern Ireland,2012-09-23,2012-09-26
808,EM-DAT,2012-0446-GBR,United Kingdom of Great Britain and Northern Ireland,2012-09-23,2012-09-27
809,DFO,DFO-3992,Somalia,2012-09-22,2012-10-03
809,EM-DAT,2012-0508-SOM,Somalia,2012-09-27,2012-09-28
810,DFO,DFO-3983,India,2012-09-16,2012-09-18
810,DFO,DFO-3987,India,2012-09-19,2012-10-15
810,EM-DAT,2012-0354-IND,India,2012-09-16,2012-09-18
810,EM-DAT,2012-0382-IND,India,2012-09-19,2012-09-23
811,DFO,DFO-3954,Nigeria,2012-07-22,2012-07-25
811,DFO,DFO-3964,Nigeria,2012-08-02,2012-08-06
811,DFO,DFO-3972,Nigeria,2012-08-24,2012-08-29
811,DFO,DFO-3976,Nigeria • Cameroon,2012-08-25,2012-09-26
811,DFO,DFO-3988,Nigeria,2012-09-15,2012-10-29
811,EM-DAT,2012-0366-NGA,Nigeria,2012-07-01,2012-10-31
811,EM-DAT,2012-0362-CMR,Cameroon,2012-08-25,2012-08-31
811,EM-DAT,2012-0436-CMR,Cameroon,2012-08-27,2012-08-27
812,DFO,DFO-3967,Niger,2012-08-06,2012-09-07
812,DFO,DFO-3994,Niger,2012-09-15,2012-10-15
812,EM-DAT,2012-0302-NER,Niger,2012-07-15,2012-10-15
813,DFO,DFO-3995,Chad,2012-09-15,2012-10-15
813,EM-DAT,2012-0347-TCD,Chad,2012-07-15,2012-09-24
813,EM-DAT,2012-0384-TCD,Chad,2012-09-15,2012-10-15
814,DFO,DFO-3985,Thailand,2012-09-12,2012-09-26
814,EM-DAT,2012-0375-THA,Thailand,2012-08-15,2012-09-30
815,DFO,DFO-3974,Pakistan,2012-08-23,2012-08-29
815,DFO,DFO-3984,Pakistan,2012-09-10,2012-10-29
815,EM-DAT,2012-0363-PAK,Pakistan,2012-08-01,2012-10-29
815,EM-DAT,2012-0475-PAK,Pakistan,2012-08-23,2012-08-29
815,EM-DAT,2012-0325-PAK,Pakistan,2012-09-04,2012-09-04
816,DFO,DFO-3986,China,2012-09-09,2012-09-18
816,EM-DAT,2012-0505-CHN,China,2012-09-07,2012-09-13
817,DFO,DFO-3991,South Sudan • Sudan,2012-09-07,2012-10-03
817,EM-DAT,2012-0473-SSD,South Sudan,2012-09-07,2012-10-03
818,DFO,DFO-3978,Viet Nam,2012-09-02,2012-09-07
818,EM-DAT,2012-0351-VNM,Viet Nam,2012-09-02,2012-09-11
819,DFO,DFO-3965,China,2012-08-14,2012-08-20
819,DFO,DFO-3975,China,2012-08-25,2012-08-29
819,EM-DAT,2012-0603-CHN,China,2012-08-14,2012-08-20
819,EM-DAT,2012-0610-CHN,China,2012-08-28,2012-08-30
820,DFO,DFO-3971,Senegal,2012-08-24,2012-08-29
820,EM-DAT,2012-0318-SEN,Senegal,2012-08-15,2012-08-31
821,DFO,DFO-3980,Uganda,2012-08-20,2012-09-07
821,EM-DAT,2012-0380-UGA,Uganda,2012-08-20,2012-09-07
822,DFO,DFO-3960,India,2012-08-03,2012-08-06
822,DFO,DFO-3959,India,2012-08-04,2012-08-06
822,DFO,DFO-3966,India,2012-08-16,2012-08-20
822,EM-DAT,2012-0334-IND,India,2012-08-04,2012-08-09
822,EM-DAT,2012-0322-IND,India,2012-08-21,2012-08-23
822,EM-DAT,2012-0584-IND,India,2012-08-21,2012-08-23
823,DFO,DFO-3968,South Sudan • Sudan,2012-08-01,2012-08-29
823,DFO,DFO-3961,Sudan,2012-08-04,2012-08-06
823,EM-DAT,2012-0280-SDN,Sudan,2012-08-01,2012-08-12
823,EM-DAT,2012-0476-SSD,South Sudan,2012-08-01,2012-08-29
824,DFO,DFO-3942,China,2012-06-22,2012-07-02
824,DFO,DFO-3949,China,2012-07-09,2012-07-25
824,DFO,DFO-3950,China,2012-07-21,2012-07-25
824,DFO,DFO-3958,China,2012-07-25,2012-07-30
824,DFO,DFO-3963,China,2012-08-03,2012-08-06
824,EM-DAT,2012-0173-CHN,China,2012-06-22,2012-07-02
824,EM-DAT,2012-0200-CHN,China,2012-07-01,2012-07-01
824,EM-DAT,2012-0477-CHN,China,2012-07-09,2012-07-25
824,EM-DAT,2012-0199-CHN,China,2012-07-11,2012-07-11
824,EM-DAT,2012-0292-CHN,China,2012-07-21,2012-07-24
824,EM-DAT,2012-0581-CHN,China,2012-07-27,2012-08-02
825,DFO,DFO-3956,Philippines,2012-07-28,2012-08-06
825,EM-DAT,2012-0272-PHL,Philippines,2012-08-06,2012-08-08
826,DFO,DFO-3957,Costa Rica,2012-07-28,2012-07-30
826,EM-DAT,2012-0281-CRI,Costa Rica,2012-07-29,2012-07-29
827,DFO,DFO-3952,Indonesia,2012-07-20,2012-07-23
827,EM-DAT,2012-0266-IDN,Indonesia,2012-07-24,2012-07-24
828,DFO,DFO-3955,Democratic People's Republic of Korea,2012-07-20,2012-08-06
828,EM-DAT,2012-0258-PRK,Democratic People's Republic of Korea,2012-07-18,2012-07-29
829,DFO,DFO-3970,Myanmar,2012-07-15,2012-08-29
829,EM-DAT,2012-0319-MMR,Myanmar,2012-07-15,2012-08-29
830,DFO,DFO-3943,Russian Federation,2012-07-06,2012-07-16
830,EM-DAT,2012-0213-RUS,Russian Federation,2012-07-11,2012-07-11
831,DFO,DFO-3934,India,2012-06-06,2012-07-16
831,DFO,DFO-3945,India,2012-07-04,2012-07-23
831,EM-DAT,2012-0179-IND,India,2012-06-26,2012-07-13
832,DFO,DFO-3947,Japan,2012-07-04,2012-07-16
832,EM-DAT,2012-0195-JPN,Japan,2012-07-12,2012-07-13
833,DFO,DFO-3944,Türkiye,2012-07-03,2012-07-09
833,EM-DAT,2012-0194-TUR,Türkiye,2012-07-04,2012-07-04
834,DFO,DFO-3939,Bangladesh,2012-06-24,2012-07-02
834,EM-DAT,2012-0175-BGD,Bangladesh,2012-06-24,2012-07-02
